draft_year,pick,player,season,season_index,ws
2016,43,Zhou Qi,2018.0,2.0,-0.3
2016,42,Isaiah Whitehead,2018.0,2.0,-0.1
2016,38,Patrick McCaw,2018.0,2.0,0.6
2014,10,Elfrid Payton,2018.0,4.0,2.8
2014,9,Noah Vonleh,2018.0,4.0,1.6
2014,8,Nik Stauskas,2018.0,4.0,0.3
2016,14,Denzel Valentine,2018.0,2.0,2.5
2016,13,Georgios Papagiannis,2018.0,2.0,0.0
2014,39,Jerami Grant,2018.0,4.0,5.4
2014,38,Spencer Dinwiddie,2018.0,4.0,5.7
2014,36,Johnny O'Bryant,2018.0,4.0,0.3
2016,22,Malachi Richardson,2018.0,2.0,-0.1
2016,21,DeAndre' Bembry,2018.0,2.0,-0.4
2016,20,Caris LeVert,2018.0,2.0,2.3
2016,19,Malik Beasley,2018.0,2.0,0.3
2016,18,Henry Ellenson,2018.0,2.0,0.1
2014,33,Joe Harris,2018.0,4.0,4.0
2014,30,Kyle Anderson,2018.0,4.0,6.2
2014,29,Josh Huestis,2018.0,4.0,0.5
2016,27,Pascal Siakam,2018.0,2.0,4.7
2016,26,Furkan Korkmaz,2018.0,2.0,0.0
2016,25,Brice Johnson,2018.0,2.0,0.2
2016,24,Timothé Luwawu-Cabarrot,2018.0,2.0,0.8
2016,23,Ante Žižić,2018.0,2.0,1.0
2014,27,Bogdan Bogdanović,2018.0,4.0,2.9
2014,19,Gary Harris,2018.0,4.0,5.5
2014,18,Tyler Ennis,2018.0,4.0,0.8
2016,37,Chinanu Onuaku,2018.0,2.0,-0.1
2016,36,Malcolm Brogdon,2018.0,2.0,2.7
2016,34,Tyler Ulis,2018.0,2.0,-0.2
2016,33,Cheick Diallo,2018.0,2.0,1.9
2016,32,Ivica Zubac,2018.0,2.0,1.0
2014,17,James Young,2018.0,4.0,0.1
2014,16,Jusuf Nurkić,2018.0,4.0,4.7
2014,25,Clint Capela,2018.0,4.0,10.2
2014,24,Shabazz Napier,2018.0,4.0,3.2
2016,31,Deyonta Davis,2018.0,2.0,2.7
2016,30,Damian Jones,2018.0,2.0,0.1
2016,29,Dejounte Murray,2018.0,2.0,3.2
2016,28,Skal Labissière,2018.0,2.0,1.4
2014,23,Rodney Hood,2018.0,4.0,2.7
2014,20,Bruno Caboclo,2018.0,4.0,0.0
2015,24,Tyus Jones,2018.0,3.0,3.6
2015,23,Rondae Hollis-Jefferson,2018.0,3.0,4.1
2015,22,Bobby Portis,2018.0,3.0,3.5
2015,21,Justin Anderson,2018.0,3.0,1.2
2015,29,Chris McCullough,2018.0,3.0,0.2
2015,28,R.J. Hunter,2018.0,3.0,0.0
2015,27,Larry Nance Jr.,2018.0,3.0,5.8
2015,25,Jarell Martin,2018.0,3.0,1.3
2015,20,Delon Wright,2018.0,3.0,4.5
2017,34,Frank Mason III,2018.0,1.0,0.5
2017,32,Davon Reed,2018.0,1.0,-0.3
2017,30,Josh Hart,2018.0,1.0,3.4
2017,29,Derrick White,2018.0,1.0,0.5
2017,38,Jordan Bell,2018.0,1.0,2.9
2014,1,Andrew Wiggins,2018.0,4.0,2.1
2014,5,Danté Exum,2018.0,4.0,0.7
2014,4,Aaron Gordon,2018.0,4.0,2.9
2014,3,Joel Embiid,2018.0,4.0,6.2
2014,2,Jabari Parker,2018.0,4.0,1.2
2017,38,Jordan Bell,2019.0,2.0,1.6
2017,29,Derrick White,2019.0,2.0,3.6
2017,30,Josh Hart,2019.0,2.0,2.1
2017,31,Frank Jackson,2019.0,2.0,0.4
2017,32,Davon Reed,2019.0,2.0,0.1
2017,43,Isaiah Hartenstein,2019.0,2.0,0.5
2015,25,Jarell Martin,2019.0,4.0,0.5
2015,27,Larry Nance Jr.,2019.0,4.0,4.9
2015,28,R.J. Hunter,2019.0,4.0,0.1
2015,21,Justin Anderson,2019.0,4.0,0.4
2015,22,Bobby Portis,2019.0,4.0,1.6
2015,23,Rondae Hollis-Jefferson,2019.0,4.0,1.2
2015,24,Tyus Jones,2019.0,4.0,3.0
2018,27,Robert Williams,2019.0,1.0,1.2
2018,28,Jacob Evans,2019.0,1.0,-0.1
2016,27,Pascal Siakam,2019.0,3.0,9.3
2016,28,Skal Labissière,2019.0,3.0,0.3
2016,30,Damian Jones,2019.0,3.0,1.5
2016,31,Deyonta Davis,2019.0,3.0,0.4
2016,32,Ivica Zubac,2019.0,3.0,3.2
2018,39,Isaac Bonga,2019.0,1.0,-0.1
2016,33,Cheick Diallo,2019.0,3.0,2.6
2016,34,Tyler Ulis,2019.0,3.0,0.0
2016,36,Malcolm Brogdon,2019.0,3.0,6.5
2018,34,Devonte' Graham,2019.0,1.0,0.5
2018,35,Melvin Frazier,2019.0,1.0,-0.1
2018,25,Moritz Wagner,2019.0,1.0,0.2
2018,26,Landry Shamet,2019.0,1.0,3.6
2018,31,Elie Okobo,2019.0,1.0,-0.5
2018,32,Jevon Carter,2019.0,1.0,0.0
2018,33,Jalen Brunson,2019.0,1.0,2.6
2016,22,Malachi Richardson,2019.0,3.0,-0.1
2016,23,Ante Žižić,2019.0,3.0,2.0
2016,24,Timothé Luwawu-Cabarrot,2019.0,3.0,0.2
2016,26,Furkan Korkmaz,2019.0,3.0,1.1
2018,36,Mitchell Robinson,2019.0,1.0,6.1
2018,37,Gary Trent Jr.,2019.0,1.0,-0.2
2018,38,Khyri Thomas,2019.0,1.0,0.0
2016,19,Malik Beasley,2019.0,3.0,4.5
2016,20,Caris LeVert,2019.0,3.0,1.7
2016,21,DeAndre' Bembry,2019.0,3.0,0.9
2018,23,Aaron Holiday,2019.0,1.0,0.9
2016,38,Patrick McCaw,2019.0,3.0,0.5
2016,43,Zhou Qi,2019.0,3.0,0.0
2016,45,Demetrius Jackson,2019.0,3.0,0.2
2016,15,Juancho Hernangómez,2019.0,3.0,3.0
2016,16,Guerschon Yabusele,2019.0,3.0,0.5
2016,17,Wade Baldwin,2019.0,3.0,-0.3
2016,18,Henry Ellenson,2019.0,3.0,0.4
2018,48,Keita Bates-Diop,2019.0,1.0,0.3
2018,40,Rodions Kurucs,2019.0,1.0,1.6
2018,41,Jarred Vanderbilt,2019.0,1.0,0.1
2018,42,Bruce Brown,2019.0,1.0,1.5
2016,47,Jake Layman,2019.0,3.0,3.1
2016,50,Georges Niang,2019.0,3.0,1.3
2016,56,Daniel Hamilton,2019.0,3.0,-0.1
2018,29,Džanan Musa,2019.0,1.0,-0.1
2018,30,Omari Spellman,2019.0,1.0,1.2
2018,21,Grayson Allen,2019.0,1.0,0.0
2018,22,Chandler Hutchison,2019.0,1.0,0.6
2018,43,Justin Jackson,2019.0,1.0,2.9
2016,9,Jakob Poeltl,2019.0,3.0,5.1
2016,10,Thon Maker,2019.0,3.0,2.0
2016,11,Domantas Sabonis,2019.0,3.0,7.6
2016,12,Taurean Prince,2019.0,3.0,1.5
2015,1,Karl-Anthony Towns,2019.0,4.0,10.4
2015,2,D'Angelo Russell,2019.0,4.0,5.0
2018,54,Shake Milton,2019.0,1.0,0.3
2018,56,Ray Spalding,2019.0,1.0,0.2
2018,45,Hamidou Diallo,2019.0,1.0,0.8
2018,13,Jerome Robinson,2019.0,1.0,0.1
2018,15,Troy Brown Jr.,2019.0,1.0,0.6
2018,24,Anfernee Simons,2019.0,1.0,0.1
2018,17,Donte DiVincenzo,2019.0,1.0,0.6
2018,18,Lonnie Walker IV,2019.0,1.0,0.0
2018,19,Kevin Huerter,2019.0,1.0,1.5
2017,6,Jonathan Isaac,2019.0,2.0,4.0
2016,58,Abdel Nader,2019.0,3.0,0.9
2016,60,Tyrone Wallace,2019.0,3.0,-0.3
2017,1,Markelle Fultz,2019.0,2.0,0.3
2017,2,Lonzo Ball,2019.0,2.0,1.6
2018,5,Trae Young,2019.0,1.0,3.3
2018,6,Mo Bamba,2019.0,1.0,1.7
2018,16,Zhaire Smith,2019.0,1.0,0.1
2018,8,Collin Sexton,2019.0,1.0,-0.6
2018,9,Kevin Knox,2019.0,1.0,-1.3
2018,10,Mikal Bridges,2019.0,1.0,2.9
2017,3,Jayson Tatum,2019.0,2.0,5.0
2017,4,Josh Jackson,2019.0,2.0,-1.7
2017,5,De'Aaron Fox,2019.0,2.0,5.6
2018,20,Josh Okogie,2019.0,1.0,1.2
2018,12,Miles Bridges,2019.0,1.0,2.9
2018,46,De'Anthony Melton,2019.0,1.0,0.0
2018,47,Svi Mykhailiuk,2019.0,1.0,-0.1
2015,3,Jahlil Okafor,2019.0,4.0,2.2
2016,5,Kris Dunn,2019.0,3.0,0.6
2016,6,Buddy Hield,2019.0,3.0,5.9
2016,7,Jamal Murray,2019.0,3.0,5.1
2016,8,Marquese Chriss,2019.0,3.0,-0.2
2018,49,Chimezie Metu,2019.0,1.0,-0.3
2018,50,Alize Johnson,2019.0,1.0,0.0
2018,7,Wendell Carter Jr.,2019.0,1.0,1.9
2017,59,Jaron Blossomgame,2019.0,2.0,0.3
2018,1,Deandre Ayton,2019.0,1.0,5.8
2018,2,Marvin Bagley III,2019.0,1.0,3.6
2017,15,Justin Jackson,2019.0,2.0,2.9
2017,7,Lauri Markkanen,2019.0,2.0,2.7
2017,8,Frank Ntilikina,2019.0,2.0,-0.8
2017,9,Dennis Smith Jr.,2019.0,2.0,0.0
2017,10,Zach Collins,2019.0,2.0,2.9
2018,11,Shai Gilgeous-Alexander,2019.0,1.0,3.3
2018,4,Jaren Jackson Jr.,2019.0,1.0,3.3
2017,47,Ike Anigbogu,2019.0,2.0,-0.1
2018,3,Luka Dončić,2019.0,1.0,4.9
2017,48,Sindarius Thornwell,2019.0,2.0,0.0
2017,51,Monte Morris,2019.0,2.0,6.2
2017,52,Edmond Sumner,2019.0,2.0,0.1
2017,53,Kadeem Allen,2019.0,2.0,1.0
2017,18,T.J. Leaf,2019.0,2.0,1.6
2017,19,John Collins,2019.0,2.0,6.0
2017,11,Malik Monk,2019.0,2.0,0.3
2017,12,Luke Kennard,2019.0,2.0,2.5
2017,13,Donovan Mitchell,2019.0,2.0,5.0
2017,14,Bam Adebayo,2019.0,2.0,6.8
2018,52,Vince Edwards,2019.0,1.0,0.0
2018,58,Thomas Welsh,2019.0,1.0,0.1
2018,59,George King,2019.0,1.0,0.0
2018,60,Kostas Antetokounmpo,2019.0,1.0,-0.1
2015,5,Mario Hezonja,2019.0,4.0,-0.1
2015,6,Willie Cauley-Stein,2019.0,4.0,6.7
2015,7,Emmanuel Mudiay,2019.0,4.0,0.8
2015,8,Stanley Johnson,2019.0,4.0,0.5
2016,1,Ben Simmons,2019.0,3.0,8.2
2016,2,Brandon Ingram,2019.0,3.0,2.0
2016,3,Jaylen Brown,2019.0,3.0,3.0
2017,23,OG Anunoby,2019.0,2.0,2.0
2017,16,Justin Patton,2019.0,2.0,0.0
2017,17,D.J. Wilson,2019.0,2.0,1.7
2017,44,Damyean Dotson,2019.0,2.0,1.5
2017,45,Dillon Brooks,2019.0,2.0,0.0
2017,46,Sterling Brown,2019.0,2.0,2.1
2016,4,Dragan Bender,2019.0,3.0,0.5
2015,41,Pat Connaughton,2019.0,4.0,3.9
2015,44,Andrew Harrison,2019.0,4.0,-0.1
2015,46,Norman Powell,2019.0,4.0,2.4
2015,9,Frank Kaminsky,2019.0,4.0,1.8
2015,10,Justise Winslow,2019.0,4.0,2.8
2017,39,Jawun Evans,2019.0,2.0,-0.2
2017,40,Dwayne Bacon,2019.0,2.0,1.2
2017,41,Tyler Dorsey,2019.0,2.0,0.6
2017,42,Thomas Bryant,2019.0,2.0,5.6
2017,28,Tony Bradley,2019.0,2.0,0.1
2017,20,Harry Giles,2019.0,2.0,1.0
2017,21,Terrance Ferguson,2019.0,2.0,2.8
2017,22,Jarrett Allen,2019.0,2.0,7.6
2015,11,Myles Turner,2019.0,4.0,6.3
2015,35,Willy Hernangómez,2019.0,4.0,2.6
2015,37,Richaun Holmes,2019.0,4.0,4.3
2015,40,Josh Richardson,2019.0,4.0,5.6
2015,12,Trey Lyles,2019.0,4.0,1.2
2015,13,Devin Booker,2019.0,4.0,3.5
2015,14,Cameron Payne,2019.0,4.0,0.5
2015,15,Kelly Oubre Jr.,2019.0,4.0,2.2
2017,34,Frank Mason III,2019.0,2.0,0.3
2017,35,Ivan Rabb,2019.0,2.0,2.1
2017,36,Jonah Bolden,2019.0,2.0,1.4
2017,37,Semi Ojeleye,2019.0,2.0,0.7
2017,33,Wes Iwundu,2019.0,2.0,1.9
2017,24,Tyler Lydon,2019.0,2.0,0.2
2017,26,Caleb Swanigan,2019.0,2.0,-0.2
2017,27,Kyle Kuzma,2019.0,2.0,3.1
2015,30,Kevon Looney,2019.0,4.0,6.0
2015,31,Cedi Osman,2019.0,4.0,1.5
2015,32,Montrezl Harrell,2019.0,4.0,8.7
2015,16,Terry Rozier,2019.0,4.0,3.2
2015,18,Sam Dekker,2019.0,4.0,1.0
2015,19,Jerian Grant,2019.0,4.0,1.7
2015,20,Delon Wright,2019.0,4.0,4.3
2016,4,Dragan Bender,2020.0,4.0,0.3
2016,3,Jaylen Brown,2020.0,4.0,4.9
2016,2,Brandon Ingram,2020.0,4.0,5.1
2016,1,Ben Simmons,2020.0,4.0,6.9
2017,31,Frank Jackson,2020.0,3.0,0.2
2017,43,Isaiah Hartenstein,2020.0,3.0,1.1
2017,34,Frank Mason III,2020.0,3.0,0.4
2017,36,Jonah Bolden,2020.0,3.0,0.0
2017,37,Semi Ojeleye,2020.0,3.0,1.9
2017,33,Wes Iwundu,2020.0,3.0,1.7
2017,25,Anžejs Pasečņiks,2020.0,3.0,0.5
2017,26,Caleb Swanigan,2020.0,3.0,0.0
2019,17,Nickeil Alexander-Walker,2020.0,1.0,-0.2
2019,18,Goga Bitadze,2020.0,1.0,0.7
2019,27,Mfiondu Kabengele,2020.0,1.0,0.2
2019,29,Keldon Johnson,2020.0,1.0,1.1
2019,30,Kevin Porter Jr.,2020.0,1.0,0.3
2019,42,Admiral Schofield,2020.0,1.0,0.1
2019,32,KZ Okpala,2020.0,1.0,0.1
2019,20,Matisse Thybulle,2020.0,1.0,2.3
2017,27,Kyle Kuzma,2020.0,3.0,2.0
2017,48,Sindarius Thornwell,2020.0,3.0,0.1
2017,40,Dwayne Bacon,2020.0,3.0,-0.8
2017,42,Thomas Bryant,2020.0,3.0,3.9
2017,28,Tony Bradley,2020.0,3.0,3.3
2017,29,Derrick White,2020.0,3.0,4.2
2017,20,Harry Giles,2020.0,3.0,1.6
2017,21,Terrance Ferguson,2020.0,3.0,0.6
2019,13,Tyler Herro,2020.0,1.0,1.6
2019,23,Darius Bazley,2020.0,1.0,1.0
2019,15,Sekou Doumbouya,2020.0,1.0,-0.3
2019,33,Carsen Edwards,2020.0,1.0,0.1
2019,34,Bruno Fernando,2020.0,1.0,0.8
2019,46,Talen Horton-Tucker,2020.0,1.0,0.1
2019,9,Rui Hachimura,2020.0,1.0,1.8
2019,19,Luka Šamanić,2020.0,1.0,0.0
2019,38,Daniel Gafford,2020.0,1.0,1.9
2019,39,Alen Smailagić,2020.0,1.0,0.2
2019,40,Justin James,2020.0,1.0,0.1
2019,41,Eric Paschall,2020.0,1.0,2.1
2019,51,Tremont Waters,2020.0,1.0,-0.3
2019,11,Cameron Johnson,2020.0,1.0,2.7
2019,12,P.J. Washington,2020.0,1.0,2.0
2017,22,Jarrett Allen,2020.0,3.0,8.2
2017,23,OG Anunoby,2020.0,3.0,5.7
2017,16,Justin Patton,2020.0,3.0,0.0
2017,17,D.J. Wilson,2020.0,3.0,0.3
2017,18,T.J. Leaf,2020.0,3.0,0.3
2017,53,Kadeem Allen,2020.0,3.0,0.1
2017,55,Nigel Williams-Goss,2020.0,3.0,0.0
2017,44,Damyean Dotson,2020.0,3.0,0.9
2017,45,Dillon Brooks,2020.0,3.0,1.2
2017,46,Sterling Brown,2020.0,3.0,1.1
2018,3,Luka Dončić,2020.0,2.0,8.8
2017,49,Vlatko Čančar,2020.0,3.0,0.1
2017,51,Monte Morris,2020.0,3.0,3.8
2017,52,Edmond Sumner,2020.0,3.0,0.4
2017,19,John Collins,2020.0,3.0,4.9
2017,12,Luke Kennard,2020.0,3.0,1.9
2017,13,Donovan Mitchell,2020.0,3.0,5.4
2017,14,Bam Adebayo,2020.0,3.0,8.5
2019,59,Dewan Hernandez,2020.0,1.0,0.0
2019,47,Ignas Brazdeikis,2020.0,1.0,-0.1
2019,3,RJ Barrett,2020.0,1.0,-0.5
2019,4,De'Andre Hunter,2020.0,1.0,0.1
2019,5,Darius Garland,2020.0,1.0,-1.3
2019,14,Romeo Langford,2020.0,1.0,0.2
2019,7,Coby White,2020.0,1.0,0.9
2019,8,Jaxson Hayes,2020.0,1.0,3.9
2018,7,Wendell Carter Jr.,2020.0,2.0,3.3
2018,8,Collin Sexton,2020.0,2.0,2.5
2018,1,Deandre Ayton,2020.0,2.0,3.1
2018,2,Marvin Bagley III,2020.0,2.0,0.4
2017,15,Justin Jackson,2020.0,3.0,1.2
2017,8,Frank Ntilikina,2020.0,3.0,0.9
2017,9,Dennis Smith Jr.,2020.0,3.0,-0.9
2017,10,Zach Collins,2020.0,3.0,0.3
2018,11,Shai Gilgeous-Alexander,2020.0,2.0,6.1
2018,57,Kevin Hervey,2020.0,2.0,-0.1
2018,60,Kostas Antetokounmpo,2020.0,2.0,0.1
2019,1,Zion Williamson,2020.0,1.0,2.0
2019,10,Cam Reddish,2020.0,1.0,-0.4
2019,43,Jaylen Nowell,2020.0,1.0,0.2
2019,44,Bol Bol,2020.0,1.0,0.1
2019,45,Isaiah Roby,2020.0,1.0,0.0
2018,4,Jaren Jackson Jr.,2020.0,2.0,3.5
2018,5,Trae Young,2020.0,2.0,5.9
2018,6,Mo Bamba,2020.0,2.0,2.5
2018,16,Zhaire Smith,2020.0,2.0,-0.1
2018,9,Kevin Knox,2020.0,2.0,0.2
2016,8,Marquese Chriss,2020.0,4.0,3.4
2019,2,Ja Morant,2020.0,1.0,3.8
2018,49,Chimezie Metu,2020.0,2.0,0.3
2018,50,Alize Johnson,2020.0,2.0,0.3
2018,53,Devon Hall,2020.0,2.0,-0.2
2018,54,Shake Milton,2020.0,2.0,2.1
2019,6,Jarrett Culver,2020.0,1.0,-0.1
2019,48,Terance Mann,2020.0,1.0,0.8
2019,49,Quinndary Weatherspoon,2020.0,1.0,-0.1
2019,50,Jarrell Brantley,2020.0,1.0,0.0
2018,10,Mikal Bridges,2020.0,2.0,4.8
2017,11,Malik Monk,2020.0,3.0,0.7
2017,4,Josh Jackson,2020.0,3.0,0.5
2017,5,De'Aaron Fox,2020.0,3.0,4.0
2019,57,Jordan Bone,2020.0,1.0,-0.1
2019,58,Miye Oni,2020.0,1.0,0.1
2016,11,Domantas Sabonis,2020.0,4.0,7.5
2016,12,Taurean Prince,2020.0,4.0,0.6
2018,45,Hamidou Diallo,2020.0,2.0,0.4
2018,46,De'Anthony Melton,2020.0,2.0,1.7
2018,47,Svi Mykhailiuk,2020.0,2.0,1.6
2018,48,Keita Bates-Diop,2020.0,2.0,1.2
2016,5,Kris Dunn,2020.0,4.0,2.3
2016,6,Buddy Hield,2020.0,4.0,3.0
2016,7,Jamal Murray,2020.0,4.0,4.3
2018,40,Rodions Kurucs,2020.0,2.0,0.8
2018,41,Jarred Vanderbilt,2020.0,2.0,0.0
2018,42,Bruce Brown,2020.0,2.0,2.1
2016,9,Jakob Poeltl,2020.0,4.0,4.0
2016,10,Thon Maker,2020.0,4.0,1.5
2019,52,Jalen McDaniels,2020.0,1.0,0.5
2019,53,Justin Wright-Foreman,2020.0,1.0,0.0
2019,54,Marial Shayok,2020.0,1.0,-0.1
2019,55,Kyle Guy,2020.0,1.0,0.0
2017,6,Jonathan Isaac,2020.0,3.0,2.5
2018,20,Josh Okogie,2020.0,2.0,2.2
2018,12,Miles Bridges,2020.0,2.0,1.6
2018,13,Jerome Robinson,2020.0,2.0,0.2
2018,14,Michael Porter Jr.,2020.0,2.0,2.9
2018,15,Troy Brown Jr.,2020.0,2.0,2.4
2018,43,Justin Jackson,2020.0,2.0,1.2
2018,35,Melvin Frazier,2020.0,2.0,0.2
2018,36,Mitchell Robinson,2020.0,2.0,6.8
2018,37,Gary Trent Jr.,2020.0,2.0,2.5
2018,38,Khyri Thomas,2020.0,2.0,0.0
2016,18,Henry Ellenson,2020.0,4.0,-0.1
2016,19,Malik Beasley,2020.0,4.0,1.2
2016,20,Caris LeVert,2020.0,4.0,1.5
2016,21,DeAndre' Bembry,2020.0,4.0,0.2
2016,14,Denzel Valentine,2020.0,4.0,0.5
2016,15,Juancho Hernangómez,2020.0,4.0,0.9
2018,17,Donte DiVincenzo,2020.0,2.0,4.3
2018,18,Lonnie Walker IV,2020.0,2.0,0.3
2018,19,Kevin Huerter,2020.0,2.0,1.6
2017,7,Lauri Markkanen,2020.0,3.0,2.6
2016,58,Abdel Nader,2020.0,4.0,1.3
2016,60,Tyrone Wallace,2020.0,4.0,-0.2
2017,1,Markelle Fultz,2020.0,3.0,2.7
2017,2,Lonzo Ball,2020.0,3.0,2.4
2017,3,Jayson Tatum,2020.0,3.0,6.9
2016,50,Georges Niang,2020.0,4.0,1.8
2018,29,Džanan Musa,2020.0,2.0,0.2
2018,30,Omari Spellman,2020.0,2.0,1.2
2018,21,Grayson Allen,2020.0,2.0,1.2
2018,22,Chandler Hutchison,2020.0,2.0,0.7
2018,23,Aaron Holiday,2020.0,2.0,2.1
2018,24,Anfernee Simons,2020.0,2.0,0.2
2016,38,Patrick McCaw,2020.0,4.0,1.4
2016,47,Jake Layman,2020.0,4.0,0.3
2016,32,Ivica Zubac,2020.0,4.0,6.6
2018,39,Isaac Bonga,2020.0,2.0,1.8
2018,31,Elie Okobo,2020.0,2.0,1.0
2018,32,Jevon Carter,2020.0,2.0,1.8
2018,33,Jalen Brunson,2020.0,2.0,2.1
2016,23,Ante Žižić,2020.0,4.0,0.5
2016,24,Timothé Luwawu-Cabarrot,2020.0,4.0,1.7
2016,26,Furkan Korkmaz,2020.0,4.0,2.8
2016,27,Pascal Siakam,2020.0,4.0,5.4
2016,33,Cheick Diallo,2020.0,4.0,1.3
2016,36,Malcolm Brogdon,2020.0,4.0,4.0
2018,34,Devonte' Graham,2020.0,2.0,3.4
2018,25,Moritz Wagner,2020.0,2.0,1.7
2018,26,Landry Shamet,2020.0,2.0,2.6
2018,27,Robert Williams,2020.0,2.0,2.0
2018,28,Jacob Evans,2020.0,2.0,-0.5
2016,28,Skal Labissière,2020.0,4.0,1.4
2016,29,Dejounte Murray,2020.0,4.0,2.6
2016,30,Damian Jones,2020.0,4.0,2.8
2017,38,Jordan Bell,2020.0,3.0,0.4
2017,30,Josh Hart,2020.0,3.0,3.1
2019,21,Brandon Clarke,2020.0,1.0,5.0
2019,22,Grant Williams,2020.0,1.0,1.6
2019,31,Nic Claxton,2020.0,1.0,0.5
2019,24,Ty Jerome,2020.0,1.0,0.0
2019,25,Nassir Little,2020.0,1.0,0.6
2019,36,Cody Martin,2020.0,1.0,1.0
2019,28,Jordan Poole,2020.0,1.0,-1.2
2020,49,Isaiah Joe,2021.0,1.0,0.6
2019,37,Deividas Sirvydis,2021.0,2.0,0.0
2019,27,Mfiondu Kabengele,2021.0,2.0,0.2
2019,26,Dylan Windler,2021.0,2.0,0.5
2019,25,Nassir Little,2021.0,2.0,1.1
2019,24,Ty Jerome,2021.0,2.0,1.3
2019,32,KZ Okpala,2021.0,2.0,0.1
2019,22,Grant Williams,2021.0,2.0,1.1
2019,21,Brandon Clarke,2021.0,2.0,4.2
2020,45,Jordan Nwora,2021.0,1.0,0.4
2020,34,Théo Maledon,2021.0,1.0,-0.8
2020,33,Daniel Oturu,2021.0,1.0,0.3
2020,32,Vernon Carey Jr.,2021.0,1.0,0.2
2020,31,Tyrell Terry,2021.0,1.0,-0.1
2020,53,Cassius Winston,2021.0,1.0,0.1
2020,39,Elijah Hughes,2021.0,1.0,0.0
2020,38,Saben Lee,2021.0,1.0,1.5
2020,36,Tyler Bey,2021.0,1.0,0.0
2017,31,Frank Jackson,2021.0,4.0,1.2
2017,30,Josh Hart,2021.0,4.0,2.7
2017,29,Derrick White,2021.0,4.0,1.9
2017,38,Jordan Bell,2021.0,4.0,0.0
2020,50,Skylar Mays,2021.0,1.0,0.8
2020,17,Aleksej Pokusevski,2021.0,1.0,-1.9
2020,8,Obi Toppin,2021.0,1.0,1.5
2020,7,Killian Hayes,2021.0,1.0,-1.1
2020,6,Onyeka Okongwu,2021.0,1.0,1.9
2018,27,Robert Williams,2021.0,3.0,5.3
2018,26,Landry Shamet,2021.0,3.0,1.8
2020,13,Kira Lewis Jr.,2021.0,1.0,0.9
2020,4,Patrick Williams,2021.0,1.0,2.5
2020,3,LaMelo Ball,2021.0,1.0,2.8
2020,2,James Wiseman,2021.0,1.0,0.7
2018,34,Devonte' Graham,2021.0,3.0,3.4
2018,33,Jalen Brunson,2021.0,3.0,5.1
2018,32,Jevon Carter,2021.0,3.0,1.6
2018,39,Isaac Bonga,2021.0,3.0,0.0
2020,21,Tyrese Maxey,2021.0,1.0,1.9
2020,12,Tyrese Haliburton,2021.0,1.0,3.5
2020,11,Devin Vassell,2021.0,1.0,1.5
2020,10,Jalen Smith,2021.0,1.0,0.1
2018,23,Aaron Holiday,2021.0,3.0,0.2
2018,22,Chandler Hutchison,2021.0,3.0,-0.1
2017,2,Lonzo Ball,2021.0,4.0,3.2
2017,1,Markelle Fultz,2021.0,4.0,-0.1
2017,7,Lauri Markkanen,2021.0,4.0,3.0
2018,20,Josh Okogie,2021.0,3.0,1.3
2018,19,Kevin Huerter,2021.0,3.0,3.6
2018,18,Lonnie Walker IV,2021.0,3.0,0.4
2020,26,Payton Pritchard,2021.0,1.0,2.5
2018,38,Khyri Thomas,2021.0,3.0,0.5
2018,37,Gary Trent Jr.,2021.0,3.0,1.7
2018,36,Mitchell Robinson,2021.0,3.0,3.4
2018,45,Hamidou Diallo,2021.0,3.0,1.6
2018,43,Justin Jackson,2021.0,3.0,0.2
2020,25,Immanuel Quickley,2021.0,1.0,3.2
2020,16,Isaiah Stewart,2021.0,1.0,4.0
2020,15,Cole Anthony,2021.0,1.0,0.0
2020,14,Aaron Nesmith,2021.0,1.0,1.1
2018,25,Moritz Wagner,2021.0,3.0,1.2
2018,24,Anfernee Simons,2021.0,3.0,1.8
2018,15,Troy Brown Jr.,2021.0,3.0,0.5
2018,14,Michael Porter Jr.,2021.0,3.0,6.9
2018,13,Jerome Robinson,2021.0,3.0,-0.4
2018,21,Grayson Allen,2021.0,3.0,2.7
2019,57,Jordan Bone,2021.0,2.0,0.2
2019,55,Kyle Guy,2021.0,2.0,-0.1
2018,42,Bruce Brown,2021.0,3.0,4.4
2018,41,Jarred Vanderbilt,2021.0,3.0,3.1
2018,40,Rodions Kurucs,2021.0,3.0,-0.1
2018,49,Chimezie Metu,2021.0,3.0,0.6
2018,48,Keita Bates-Diop,2021.0,3.0,0.3
2018,47,Svi Mykhailiuk,2021.0,3.0,0.3
2018,46,De'Anthony Melton,2021.0,3.0,2.2
2018,56,Ray Spalding,2021.0,3.0,-0.1
2020,9,Deni Avdija,2021.0,1.0,1.2
2019,58,Miye Oni,2021.0,2.0,0.9
2020,29,Malachi Flynn,2021.0,1.0,0.8
2020,20,Precious Achiuwa,2021.0,1.0,1.3
2020,19,Saddiq Bey,2021.0,1.0,3.3
2020,18,Josh Green,2021.0,1.0,0.5
2020,24,R.J. Hampton,2021.0,1.0,0.4
2020,22,Zeke Nnaji,2021.0,1.0,0.9
2017,5,De'Aaron Fox,2021.0,4.0,4.2
2017,4,Josh Jackson,2021.0,4.0,0.1
2017,3,Jayson Tatum,2021.0,4.0,6.5
2017,11,Malik Monk,2021.0,4.0,1.0
2018,11,Shai Gilgeous-Alexander,2021.0,3.0,3.5
